@relation scenario_3

@attribute timestamps numeric
@attribute accelerator_pedal numeric
@attribute brake_pressure numeric
@attribute steering_angle_calculated numeric
@attribute vehicle_speed numeric

@data
1554121594040192,21.787535,0,5.061696,42.539085
1554121594044244,21.620825,0,5.100744,42.550157
1554121594048296,21.580099,0,5.098307,42.556796
1554121594052348,21.609172,0,5.092115,42.559769
1554121594056400,21.575021,0,5.127138,42.560399
1554121594060452,21.422973,0,5.197125,42.560008
1554121594064504,21.227232,0,5.254175,42.559918
1554121594068556,21.060099,0,5.266885,42.561287
1554121594072608,20.907503,0,5.254839,42.564282
1554121594076660,20.723491,0,5.245213,42.568705
1554121594080712,20.522891,0,5.245781,42.574356
1554121594084764,20.403191,0,5.250974,42.581033
1554121594088816,20.428397,0,5.255087,42.588402
1554121594092868,20.457668,0,5.252722,42.595769
1554121594096920,20.290545,0,5.240426,42.602386
1554121594100972,19.928344,0,5.234057,42.607506
1554121594105024,19.60372,0,5.260567,42.610381
1554121594109076,19.502108,0,5.325318,42.610832
1554121594113128,19.556839,0,5.389826,42.609902
1554121594117180,19.637237,0,5.415788,42.608796
1554121594121232,19.661403,0,5.40922,42.608722
1554121594125284,19.594305,0,5.397537,42.610877
1554121594129336,19.429397,0,5.396102,42.615835
1554121594133388,19.252491,0,5.399489,42.623031
1554121594137440,19.163717,0,5.401149,42.631777
1554121594141492,19.170025,0,5.400595,42.641388
1554121594145544,19.20263,0,5.399792,42.651178
1554121594149596,19.210856,0,5.399725,42.660588
1554121594153648,19.203073,0,5.399977,42.669421
1554121594157700,19.197284,0,5.400101,42.677538
1554121594161752,19.197991,0,5.400059,42.684802
1554121594165804,19.200284,0,5.399954,42.691077
1554121594169856,19.200764,0,5.399893,42.696487
1554121594173908,19.200178,0,5.399992,42.701759
1554121594177960,19.199795,0,5.400266,42.707709
1554121594182012,19.199863,0,5.400276,42.715152
1554121594186064,19.20003,0,5.399513,42.724868
1554121594190116,19.200068,0,5.398752,42.736768
1554121594194168,19.200017,0,5.400082,42.749809
1554121594198220,19.199948,0,5.403819,42.762902
1554121594202272,19.199935,0,5.403521,42.774958
1554121594206324,19.200053,0,5.39227,42.784929
1554121594210376,19.200218,0,5.382629,42.79262
1554121594214428,19.200079,0,5.404,42.798632
1554121594218480,19.199433,0,5.468692,42.803596
1554121594222532,19.199241,0,5.535143,42.808146
1554121594226584,19.200877,0,5.555951,42.812873
1554121594230636,19.203051,0,5.543962,42.817794
1554121594234688,19.200706,0,5.555613,42.822477
1554121594238740,19.191547,0,5.618839,42.826478
1554121594242792,19.189864,0,5.68687,42.829353
1554121594246844,19.214357,0,5.70743,42.83071
1554121594250896,19.243069,0,5.695518,42.830781
1554121594254948,19.204667,0,5.707422,42.830212
1554121594259000,19.052603,0,5.768494,42.829657
1554121594263052,18.868064,0,5.83742,42.829768
1554121594267104,18.765054,0,5.869508,42.831169
1554121594271156,18.765997,0,5.864298,42.834215
1554121594275208,18.800666,0,5.844033,42.839113
1554121594279260,18.8116,0,5.83029,42.846067
1554121594283312,18.804101,0,5.843136,42.855281
1554121594287364,18.797356,0,5.896871,42.866915
1554121594291416,18.797702,0,5.966305,42.880346
1554121594295468,18.80016,0,6.009794,42.894298
1554121594299520,18.800812,0,6.012737,42.907477
1554121594303572,18.800238,0,6.001016,42.918585
1554121594307624,18.799806,0,5.99886,42.926555
1554121594311676,18.799862,0,6.001814,42.931743
1554121594315728,18.800013,0,5.995664,42.935067
1554121594319780,18.800005,0,5.984964,42.937442
1554121594323832,18.799979,0,5.997942,42.939785
1554121594327884,18.800108,0,6.053972,42.942798
1554121594331936,18.800207,0,6.123267,42.946099
1554121594335988,18.799874,0,6.162766,42.948955
1554121594340040,18.799241,0,6.16292,42.950636
1554121594344092,18.799592,0,6.149921,42.950413
1554121594348144,18.801887,0,6.145661,42.947697
1554121594352196,18.80297,0,6.148427,42.943106
1554121594356248,18.797659,0,6.150984,42.937853
1554121594360300,18.789082,0,6.150875,42.933157
1554121594364352,18.795505,0,6.149949,42.930236
1554121594368404,18.828405,0,6.149692,42.930138
1554121594372456,18.839618,0,6.149904,42.932747
1554121594376508,18.756483,0,6.150075,42.937467
1554121594380560,18.578658,0,6.150059,42.943697
1554121594384612,18.413825,0,6.149993,42.950838
1554121594388664,18.357167,0,6.149978,42.958417
1554121594392716,18.379605,0,6.149994,42.966325
1554121594396768,18.40824,0,6.150007,42.974516
1554121594400820,18.409638,0,6.150006,42.982943
1554121594404872,18.400423,0,6.149998,42.991563
1554121594408924,18.396901,0,6.149993,43.000276
1554121594412976,18.398701,0,6.149996,43.008867
1554121594417028,18.400645,0,6.150015,43.017101
1554121594421080,18.400656,0,6.150023,43.024743
1554121594425132,18.399998,0,6.149983,43.031559
1554121594429184,18.399792,0,6.149916,43.037385
1554121594433236,18.399932,0,6.149963,43.042193
1554121594437288,18.400025,0,6.150216,43.045972
1554121594441340,18.399985,0,6.150311,43.048711
1554121594445392,18.400008,0,6.149693,43.050402
1554121594449444,18.400172,0,6.148798,43.051315
1554121594453496,18.400153,0,6.149624,43.052185
1554121594457548,18.399607,0,6.153237,43.053791
1554121594461600,18.399181,0,6.154152,43.056915
1554121594465652,18.400286,0,6.14478,43.062323
1554121594469704,18.402724,0,6.132959,43.070233
1554121594473756,18.401906,0,6.147021,43.080091
1554121594477808,18.393758,0,6.206084,43.091287
1554121594481860,18.38865,0,6.275802,43.103208
1554121594485912,18.40611,0,6.306723,43.115235
1554121594489964,18.439399,0,6.297283,43.126429
1554121594494016,18.422515,0,6.299666,43.135484
1554121594498068,18.29388,0,6.352156,43.141068
1554121594502120,18.107196,0,6.423509,43.141852
1554121594506172,17.977867,0,6.466121,43.136593
1554121594510224,17.960405,0,6.467578,43.126084
1554121594514276,17.993614,0,6.448893,43.113183
1554121594518328,18.011326,0,6.431911,43.100841
1554121594522380,18.006322,0,6.436806,43.09201
1554121594526432,17.998129,0,6.481354,43.089466
1554121594530484,17.997265,0,6.550747,43.09292
1554121594534536,17.999699,0,6.604014,43.099472
1554121594538588,18.000822,0,6.615362,43.106136
1554121594542640,18.000403,0,6.60419,43.109927
1554121594546692,17.999851,0,6.59626,43.108125
1554121594550744,17.999827,0,6.597476,43.101593
1554121594554796,17.999991,0,6.600279,43.09377
1554121594558848,18.000015,0,6.600032,43.088152
1554121594562900,17.999976,0,6.5996,43.088235
1554121594566952,18.000068,0,6.602214,43.097165
1554121594571004,18.000209,0,6.604012,43.114285
1554121594575056,18.000007,0,6.597159,43.136601
1554121594579108,17.999349,0,6.584939,43.161085
1554121594583160,17.999341,0,6.59268,43.184708
1554121594587212,18.001258,0,6.642716,43.204705
1554121594591264,18.003081,0,6.712748,43.220537
1554121594595316,17.999611,0,6.759411,43.232792
1554121594599368,17.99039,0,6.764487,43.242068
1554121594603420,17.991675,0,6.751815,43.248966
1554121594607472,18.020192,0,6.74572,43.254039
1554121594611524,18.043004,0,6.747824,43.257551
1554121594615576,17.987391,0,6.750754,43.259642
1554121594619628,17.823203,0,6.750917,43.260448
1554121594623680,17.644904,0,6.750058,43.260109
1554121594627732,17.56059,0,6.749918,43.258844
1554121594631784,17.571239,0,6.75013,43.257332
1554121594635836,17.604296,0,6.749665,43.256418
1554121594639888,17.610991,0,6.74891,43.256947
1554121594643940,17.602467,0,6.749915,43.259762
1554121594647992,17.59705,0,6.753368,43.265375
1554121594652044,17.598085,0,6.753516,43.272728
1554121594656096,17.600395,0,6.743575,43.280301
1554121594660148,17.600769,0,6.733757,43.286573
1554121594664200,17.600137,0,6.751271,43.290022
1554121594668252,17.599784,0,6.810809,43.289694
1554121594672304,17.599876,0,6.87891,43.286805
1554121594676356,17.600035,0,6.913397,43.283089
1554121594680408,17.600053,0,6.910589,43.280281
1554121594684460,17.600007,0,6.899377,43.280117
1554121594688512,17.599984,0,6.899754,43.283677
1554121594692564,17.599992,0,6.901877,43.289945
1554121594696616,17.600003,0,6.892268,43.297487
1554121594700668,17.600004,0,6.883609,43.304867
1554121594704720,17.6,0,6.907218,43.310652
1554121594708772,17.599999,0,6.97329,43.314006
1554121594712824,17.599999,0,7.038249,43.315676
1554121594716876,17.600001,0,7.056211,43.316675
1554121594720928,17.600001,0,7.044421,43.318013
1554121594724980,17.6,0,7.057974,43.320699
1554121594729032,17.599997,0,7.120426,43.325279
1554121594733084,17.599996,0,7.188438,43.331277
1554121594737136,17.600006,0,7.216281,43.338079
1554121594741188,17.600016,0,7.20921,43.345072
1554121594745240,17.599999,0,7.198108,43.351644
1554121594749292,17.599951,0,7.198835,43.357364
1554121594753344,17.599955,0,7.200609,43.362151
1554121594757396,17.6001,0,7.193277,43.365957
1554121594761448,17.600222,0,7.189688,43.368738
1554121594765500,17.599946,0,7.212141,43.370448
1554121594769552,17.599285,0,7.267741,43.371171
1554121594773604,17.59944,0,7.341137,43.371184
1554121594777656,17.601559,0,7.415551,43.37078
1554121594781708,17.603059,0,7.476342,43.370254
1554121594785760,17.598681,0,7.509944,43.369901
1554121594789812,17.589623,0,7.514155,43.370046
1554121594793864,17.593261,0,7.500918,43.371054
1554121594797916,17.624242,0,7.48443,43.373294
1554121594801968,17.642154,0,7.485277,43.377134
1554121594806020,17.573789,0,7.524702,43.382917
1554121594810072,17.402191,0,7.593506,43.390239
1554121594814124,17.229264,0,7.650458,43.397877
1554121594818176,17.158195,0,7.665184,43.404562
1554121594822228,17.174969,0,7.655038,43.409024
1554121594826280,17.206361,0,7.647754,43.410069
1554121594830332,17.210477,0,7.649979,43.407971
1554121594834384,17.201474,0,7.649592,43.404388
1554121594838436,17.196906,0,7.641094,43.401033
1554121594842488,17.198332,0,7.642182,43.399615
1554121594846540,17.200597,0,7.673689,43.401754
1554121594850592,17.200938,0,7.735284,43.40758
1554121594854644,17.200121,0,7.810809,43.416035
1554121594858696,17.199192,0,7.883904,43.42603
1554121594862748,17.199176,0,7.938697,43.436472
1554121594866800,17.201017,0,7.961199,43.446305
1554121594870852,17.203062,0,7.957951,43.454894
1554121594874904,17.200386,0,7.948503,43.461886
1554121594878956,17.191322,0,7.945964,43.466933
1554121594883008,17.190533,0,7.948798,43.469686
1554121594887060,17.215852,0,7.953359,43.469881
1554121594891112,17.242317,0,7.954573,43.468049
1554121594895164,17.199273,0,7.946711,43.465172
1554121594899216,17.045338,0,7.934783,43.462235
1554121594903268,16.86247,0,7.943518,43.460223
1554121594907320,16.758326,0,7.993849,43.459997
1554121594911372,16.756196,0,8.063424,43.461427
1554121594915424,16.804242,0,8.111027,43.46391
1554121594919476,16.848067,0,8.11833,43.466841
1554121594923528,16.833494,0,8.102709,43.469613
1554121594927580,16.712571,0,8.084551,43.471675
1554121594931632,16.527266,0,8.083807,43.472827
1554121594935684,16.387347,0,8.119638,43.473011
1554121594939736,16.3592,0,8.186564,43.472167
1554121594943788,16.389639,0,8.246987,43.470237
1554121594947840,16.410596,0,8.269101,43.467275
1554121594951892,16.407332,0,8.260474,43.463924
1554121594955944,16.398724,0,8.240867,43.461027
1554121594959996,16.397133,0,8.230441,43.459423
1554121594964048,16.39941,0,8.249796,43.459952
1554121594968100,16.400783,0,8.30922,43.463202
1554121594972152,16.400485,0,8.377047,43.46866
1554121594976204,16.399887,0,8.412683,43.47552
1554121594980256,16.399801,0,8.410893,43.482974
1554121594984308,16.399969,0,8.399613,43.490216
1554121594988360,16.400058,0,8.399426,43.496659
1554121594992412,16.400032,0,8.401752,43.502526
1554121594996464,16.39999,0,8.39337,43.508223
1554121595000516,16.399986,0,8.384733,43.514156
1554121595004568,16.399999,0,8.405051,43.520732
1554121595008620,16.400004,0,8.466662,43.52808
1554121595012672,16.400002,0,8.533608,43.535527
1554121595016724,16.399999,0,8.564963,43.542254
1554121595020776,16.399999,0,8.560735,43.547439
1554121595024828,16.4,0,8.548306,43.550264
1554121595028880,16.4,0,8.545849,43.550352
1554121595032932,16.4,0,8.549077,43.548429
1554121595036984,16.4,0,8.551109,43.545386
1554121595041036,16.4,0,8.55071,43.542117
1554121595045088,16.4,0,8.549844,43.53951
1554121595049140,16.4,0,8.54971,43.537961
1554121595053192,16.4,0,8.54995,43.536838
1554121595057244,16.4,0,8.550086,43.535386
1554121595061296,16.4,0,8.550052,43.532846
1554121595065348,16.4,0,8.549981,43.528471
1554121595069400,16.4,0,8.549958,43.522343
1554121595073452,16.4,0,8.54999,43.515957
1554121595077504,16.4,0,8.550063,43.510945
1554121595081556,16.4,0,8.550078,43.508941
1554121595085608,16.4,0,8.549908,43.511556
1554121595089660,16.4,0,8.549693,43.519268
1554121595093712,16.4,0,8.549938,43.530911
1554121595097764,16.4,0,8.550856,43.545188
1554121595101816,16.4,0,8.550996,43.560801
1554121595105868,16.4,0,8.5485,43.576459
1554121595109920,16.4,0,8.545694,43.591027
1554121595113972,16.4,0,8.54975,43.603569
1554121595118024,16.4,0,8.562666,43.613159
1554121595122076,16.4,0,8.562972,43.618872
1554121595126128,16.4,0,8.52444,43.619829
1554121595130180,16.4,0,8.455489,43.61629
1554121595134232,16.4,0,8.39852,43.609697
1554121595138284,16.4,0,8.383961,43.60155
1554121595142336,16.4,0,8.394606,43.593348
1554121595146388,16.4,0,8.403768,43.586548
1554121595150440,16.4,0,8.403153,43.581801
1554121595154492,16.4,0,8.399733,43.579047
1554121595158544,16.400001,0,8.398846,43.578195
1554121595162596,16.400001,0,8.399662,43.579159
1554121595166648,16.399999,0,8.400326,43.581848
1554121595170700,16.399996,0,8.400291,43.586137
1554121595174752,16.399999,0,8.399935,43.591875
1554121595178804,16.400012,0,8.399646,43.598911
1554121595182856,16.400014,0,8.399807,43.607092
1554121595186908,16.399979,0,8.400667,43.616211
1554121595190960,16.399941,0,8.401121,43.625394
1554121595195012,16.399997,0,8.399283,43.633348
1554121595199064,16.400175,0,8.396044,43.638773
1554121595203116,16.400179,0,8.397989,43.640368
1554121595207168,16.399665,0,8.409841,43.637015
1554121595211220,16.399167,0,8.41503,43.629205
1554121595215272,16.400076,0,8.386719,43.618281
1554121595219324,16.402561,0,8.321773,43.605591
1554121595223376,16.402291,0,8.257866,43.592483
1554121595227428,16.39471,0,8.23088,43.580224
1554121595231480,16.388426,0,8.237375,43.569477
1554121595235532,16.402995,0,8.257583,43.56064
1554121595239584,16.437359,0,8.270694,43.554108
1554121595243636,16.428521,0,8.254472,43.550279
1554121595247688,16.310319,0,8.195032,43.549457
1554121595251740,16.123832,0,8.125465,43.551403
1554121595255792,15.985113,0,8.093755,43.55568
1554121595259844,15.96065,0,8.102949,43.561849
1554121595263896,15.991519,0,8.101204,43.569472
1554121595267948,16.006231,0,8.048873,43.578082
1554121595272000,15.999175,0,7.977334,43.587079
1554121595276052,16.003711,0,7.936633,43.595824
1554121595280104,16.025823,0,7.937519,43.603674
1554121595284156,16.014081,0,7.950161,43.609988
1554121595288208,15.917311,0,7.951157,43.614235
1554121595292260,15.745236,0,7.948405,43.616317
1554121595296312,15.537837,0,7.955924,43.616249
1554121595300364,15.341155,0,7.964932,43.614043
1554121595304416,15.211307,0,7.94672,43.609712
1554121595308468,15.189696,0,7.887106,43.603479
1554121595312520,15.212223,0,7.819283,43.596278
1554121595316572,15.172601,0,7.783203,43.589195
1554121595320624,15.027217,0,7.784413,43.583315
1554121595324676,14.823832,0,7.803053,43.579722
1554121595328728,14.616537,0,7.818671,43.579046
1554121595332780,14.454529,0,7.810821,43.580651
1554121595336832,14.38366,0,7.762346,43.583677
1554121595340884,14.392895,0,7.692545,43.587267
1554121595344936,14.400989,0,7.643322,43.590564
1554121595348988,14.331177,0,7.636141,43.592905
1554121595353040,14.146834,0,7.647603,43.594073
1554121595357092,13.826855,0,7.651479,43.593914
1554121595361144,13.449864,0,7.648353,43.592273
1554121595365196,13.197341,0,7.65269,43.589001
1554121595369248,13.179973,0,7.66431,43.584466
1554121595373300,13.224155,0,7.656285,43.580031
1554121595377352,13.099861,0,7.60538,43.577168
1554121595381404,12.76968,0,7.535284,43.577349
1554121595385456,12.36541,0,7.489797,43.582029
1554121595389508,11.997947,0,7.485714,43.591329
1554121595393560,11.695874,0,7.498563,43.603195
1554121595397612,11.470265,0,7.504322,43.615372
1554121595401664,11.308798,0,7.502066,43.625605
1554121595405716,11.181882,0,7.499199,43.631673
1554121595409768,11.054231,0,7.4991,43.632879
1554121595413820,10.876988,0,7.499962,43.630632
1554121595417872,10.605488,0,7.500077,43.626497
1554121595421924,10.26679,0,7.499871,43.622034
1554121595425976,9.933055,0,7.500364,43.618786
1554121595430028,9.633172,0,7.501096,43.617595
1554121595434080,9.301184,0,7.5,43.618512
1554121595438132,8.869402,0,7.496538,43.62154
1554121595442184,8.365503,0,7.496619,43.626687
1554121595446236,7.867083,0,7.506877,43.633932
1554121595450288,7.401418,0,7.516252,43.642732
1554121595454340,6.903971,0,7.497416,43.652026
1554121595458392,6.312395,0,7.436934,43.660733
1554121595462444,5.649025,0,7.369283,43.667773
1554121595466496,4.97263,0,7.336206,43.672106
1554121595470548,4.31781,0,7.339693,43.673434
1554121595474600,3.682045,0,7.35083,43.672063
1554121595478652,3.05616,0,7.350469,43.668317
1554121595482704,2.409997,0,7.348446,43.662522
1554121593489120,22.799999,0,0.450518,41.438321
1554121593493172,22.8,0,0.450056,41.443585
1554121593497224,22.8,0,0.449897,41.451007
1554121593501276,22.8,0,0.449928,41.46021
1554121593505328,22.8,0,0.450036,41.470814
1554121593509380,22.8,0,0.450108,41.48244
1554121593513432,22.8,0,0.450031,41.494709
1554121593517484,22.8,0,0.449762,41.507242
1554121593521536,22.8,0,0.449694,41.51966
1554121593525588,22.8,0,0.450365,41.531584
1554121593529640,22.799999,0,0.451228,41.542636
1554121593533692,22.799999,0,0.450248,41.552435
1554121593537744,22.800002,0,0.446562,41.560603
1554121593541796,22.800004,0,0.446003,41.566761
1554121593545848,22.799998,0,0.456029,41.570532
1554121593549900,22.799986,0,0.46728,41.572039
1554121593553952,22.799991,0,0.450916,41.572529
1554121593558004,22.800035,0,0.389723,41.573408
1554121593562056,22.800058,0,0.320894,41.576079
1554121593566108,22.79996,0,0.293785,41.581939
1554121593570160,22.799792,0,0.304838,41.591523
1554121593574212,22.799901,0,0.298656,41.603764
1554121593578264,22.800527,0,0.239552,41.61742
1554121593582316,22.80078,0,0.16914,41.631248
1554121593586368,22.799271,0,0.14249,41.644014
1554121593590420,22.79702,0,0.15381,41.654967
1554121593594472,22.798984,0,0.146652,41.664114
1554121593598524,22.807943,0,0.088021,41.67153
1554121593602576,22.810445,0,0.017945,41.677286
1554121593606628,22.787496,0,-0.014099,41.681465
1554121593610680,22.757676,0,-0.008354,41.684509
1554121593614732,22.791298,0,0.000137,41.687333
1554121593618784,22.938482,0,-0.007058,41.690888
1554121593622836,23.123546,0,-0.006299,41.696121
1554121593626888,23.232397,0,0.02925,41.703952
1554121593630940,23.235299,0,0.094573,41.714475
1554121593634992,23.200762,0,0.165837,41.726858
1554121593639044,23.188429,0,0.228295,41.740219
1554121593643096,23.195437,0,0.286259,41.75368
1554121593647148,23.202502,0,0.345696,41.766393
1554121593651200,23.202393,0,0.407037,41.778232
1554121593655252,23.199927,0,0.467991,41.789768
1554121593659304,23.199178,0,0.527937,41.801598
1554121593663356,23.199724,0,0.589143,41.814321
1554121593667408,23.200193,0,0.65319,41.828483
1554121593671460,23.200161,0,0.71512,41.843766
1554121593675512,23.199986,0,0.767546,41.859167
1554121593679564,23.199942,0,0.816915,41.873665
1554121593683616,23.199983,0,0.889557,41.886237
1554121593687668,23.200015,0,1.00486,41.89593
1554121593691720,23.200011,0,1.135183,41.902652
1554121593695772,23.199998,0,1.237577,41.906898
1554121593699824,23.199996,0,1.299929,41.90917
1554121593703876,23.199999,0,1.347783,41.909971
1554121593707928,23.200001,0,1.403827,41.909835
1554121593711980,23.200001,0,1.467246,41.909595
1554121593716032,23.2,0,1.530711,41.910254
1554121593720084,23.2,0,1.591415,41.912816
1554121593724136,23.2,0,1.651199,41.918285
1554121593728188,23.2,0,1.711655,41.927469
1554121593732240,23.2,0,1.772641,41.939595
1554121593736292,23.2,0,1.833627,41.953136
1554121593740344,23.2,0,1.894444,41.966564
1554121593744396,23.2,0,1.955239,41.978346
1554121593748448,23.2,0,2.016094,41.987117
1554121593752500,23.2,0,2.076863,41.99258
1554121593756552,23.2,0,2.137383,41.994871
1554121593760604,23.2,0,2.19792,41.994129
1554121593764656,23.2,0,2.25905,41.990489
1554121593768708,23.2,0,2.320732,41.984379
1554121593772760,23.2,0,2.381295,41.977764
1554121593776812,23.2,0,2.439276,41.973118
1554121593780864,23.2,0,2.498305,41.972917
1554121593784916,23.2,0,2.565118,41.979637
1554121593788968,23.2,0,2.637187,41.994916
1554121593793020,23.2,0,2.691895,42.016717
1554121593797072,23.2,0,2.708112,42.041984
1554121593801124,23.2,0,2.700822,42.067662
1554121593805176,23.2,0,2.703709,42.090698
1554121593809228,23.2,0,2.742418,42.108737
1554121593813280,23.2,0,2.827772,42.121958
1554121593817332,23.2,0,2.961912,42.131112
1554121593821384,23.2,0,3.096049,42.136952
1554121593825436,23.2,0,3.160324,42.140228
1554121593829488,23.2,0,3.14742,42.141647
1554121593833540,23.2,0,3.144811,42.141779
1554121593837592,23.2,0,3.229335,42.141169
1554121593841644,23.2,0,3.369361,42.140362
