@relation scenario_2

@attribute timestamps numeric
@attribute accelerator_pedal numeric
@attribute brake_pressure numeric
@attribute steering_angle_calculated numeric
@attribute vehicle_speed numeric

@data
1533906414856097,37.96544,0,24.776957,14.977986
1533906414860152,37.790422,0,24.531964,15.041353
1533906414864207,37.621201,0,24.278651,15.107557
1533906414868262,37.557427,0,24.032567,15.174475
1533906414872317,37.577229,0,23.79139,15.239988
1533906414876372,37.607361,0,23.549645,15.302007
1533906414880427,37.610072,0,23.306053,15.359978
1533906414884482,37.60092,0,23.062393,15.41555
1533906414888537,37.596914,0,22.819765,15.470537
1533906414892592,37.598554,0,22.577364,15.526756
1533906414896647,37.600601,0,22.334186,15.585985
1533906414900702,37.600689,0,22.090288,15.64871
1533906414904757,37.600025,0,21.846382,15.713877
1533906414908812,37.599777,0,21.602859,15.780337
1533906414912867,37.599909,0,21.359411,15.846943
1533906414916922,37.600047,0,21.115739,15.912569
1533906414920977,37.600047,0,20.872432,15.976524
1533906414925032,37.599999,0,20.630504,16.038562
1533906414929087,37.599984,0,20.389153,16.098453
1533906414933142,37.599994,0,20.14439,16.155969
1533906414937197,37.600004,0,19.893834,16.210921
1533906414941252,37.600003,0,19.648431,16.263788
1533906414945307,37.6,0,19.424161,16.31561
1533906414949362,37.599999,0,19.206386,16.367442
1533906414953417,37.6,0,18.935302,16.420341
1533906414957472,37.6,0,18.568874,16.475296
1533906414961527,37.6,0,18.18386,16.532428
1533906414965582,37.6,0,17.895103,16.591254
1533906414969637,37.6,0,17.720202,16.651276
1533906414973692,37.6,0,17.558613,16.711999
1533906414977747,37.6,0,17.328894,16.772951
1533906414981802,37.6,0,17.069538,16.833915
1533906414985857,37.6,0,16.850624,16.894822
1533906414989912,37.6,0,16.678434,16.955605
1533906414993967,37.6,0,16.494314,17.016197
1533906414998022,37.6,0,16.257418,17.076518
1533906415002077,37.6,0,16.003318,17.136387
1533906415006132,37.6,0,15.782721,17.195571
1533906415010187,37.6,0,15.602874,17.253837
1533906415014242,37.6,0,15.433975,17.310953
1533906415018297,37.6,0,15.254033,17.366759
1533906415022352,37.6,0,15.068357,17.42156
1533906415026407,37.6,0,14.886552,17.47585
1533906415030462,37.6,0,14.706649,17.530121
1533906415034517,37.6,0,14.518435,17.584868
1533906415038572,37.6,0,14.322283,17.640493
1533906415042627,37.6,0,14.145259,17.696915
1533906415046682,37.6,0,14.01371,17.753894
1533906415050737,37.6,0,13.903863,17.811188
1533906415054792,37.6,0,13.762307,17.868558
1533906415058847,37.6,0,13.57101,17.925795
1533906415062902,37.6,0,13.385798,17.982829
1533906415066957,37.6,0,13.260484,18.039626
1533906415071012,37.6,0,13.15624,18.096154
1533906415075067,37.6,0,12.989103,18.152378
1533906415079122,37.6,0,12.737282,18.208343
1533906415083177,37.6,0,12.485603,18.264356
1533906415087232,37.6,0,12.314835,18.320787
1533906415091287,37.6,0,12.209002,18.378002
1533906415095342,37.6,0,12.112973,18.436371
1533906415099397,37.6,0,11.996283,18.496083
1533906415103452,37.6,0,11.863921,18.556808
1533906415107507,37.6,0,11.725726,18.618126
1533906415111562,37.6,0,11.603049,18.679614
1533906415115617,37.6,0,11.520122,18.740851
1533906415119672,37.6,0,11.468916,18.801472
1533906415123727,37.6,0,11.402993,18.861247
1533906415127782,37.6,0,11.288475,18.919966
1533906415131837,37.6,0,11.156866,18.977419
1533906415135892,37.6,0,11.056075,19.033398
1533906415139947,37.6,0,10.996012,19.088007
1533906415144002,37.6,0,10.948453,19.141971
1533906415148057,37.6,0,10.890787,19.196086
1533906415152112,37.6,0,10.827003,19.251149
1533906415156167,37.6,0,10.766551,19.307948
1533906415160222,37.6,0,10.708439,19.366634
1533906415164277,37.6,0,10.642912,19.426309
1533906415168332,37.6,0,10.568765,19.485978
1533906415172387,37.6,0,10.511111,19.544648
1533906415176442,37.6,0,10.496576,19.601343
1533906415180497,37.6,0,10.507301,19.65596
1533906415184552,37.6,0,10.494018,19.709578
1533906415188607,37.6,0,10.432993,19.763364
1533906415192662,37.6,0,10.364491,19.818483
1533906415196717,37.6,0,10.3338,19.876068
1533906415200772,37.6,0,10.339358,19.936221
1533906415204827,37.6,0,10.352165,19.997862
1533906415208882,37.6,0,10.354271,20.059846
1533906415212937,37.6,0,10.350776,20.121027
1533906415216992,37.6,0,10.348807,20.180306
1533906415221047,37.6,0,10.349305,20.237582
1533906415225102,37.6,0,10.35019,20.293709
1533906415229157,37.6,0,10.350295,20.349581
1533906415233212,37.6,0,10.350038,20.406091
1533906415237267,37.6,0,10.349913,20.464087
1533906415241322,37.6,0,10.349955,20.523725
1533906415245377,37.6,0,10.350016,20.584596
1533906415249432,37.6,0,10.35002,20.64628
1533906415253487,37.6,0,10.350002,20.708355
1533906415257542,37.6,0,10.349994,20.770409
1533906415261597,37.6,0,10.349997,20.832149
1533906415265652,37.6,0,10.350001,20.893362
1533906415269707,37.6,0,10.350001,20.953837
1533906415273762,37.6,0,10.35,21.013364
1533906415277817,37.6,0,10.35,21.07176
1533906415281872,37.6,0,10.35,21.129138
1533906415285927,37.6,0,10.35,21.185775
1533906415289982,37.6,0,10.35,21.24195
1533906415294037,37.6,0,10.35,21.297942
1533906415298092,37.6,0,10.35,21.353976
1533906415302147,37.6,0,10.35,21.409847
1533906415306202,37.6,0,10.349999,21.465152
1533906415310257,37.6,0,10.349998,21.519487
1533906415314312,37.6,0,10.35,21.572446
1533906415318367,37.6,0,10.350005,21.623753
1533906415322422,37.6,0,10.350004,21.673927
1533906415326477,37.6,0,10.349988,21.723793
1533906415330532,37.6,0,10.349978,21.774176
1533906415334587,37.6,0,10.35001,21.825902
1533906415338642,37.6,0,10.350075,21.879571
1533906415342697,37.6,0,10.350047,21.934652
1533906415346752,37.6,0,10.349821,21.990256
1533906415350807,37.6,0,10.349698,22.045494
1533906415354862,37.6,0,10.350207,22.099477
1533906415358917,37.6,0,10.351088,22.151577
1533906415362972,37.6,0,10.350526,22.202249
1533906415367027,37.6,0,10.347259,22.252223
1533906415371082,37.6,0,10.34591,22.30223
1533906415375137,37.6,0,10.353748,22.353001
1533906415379192,37.6,0,10.365543,22.405015
1533906415383247,37.6,0,10.355347,22.457896
1533906415387302,37.6,0,10.30249,22.511094
1533906415391357,37.6,0,10.232626,22.564057
1533906415395412,37.6,0,10.18904,22.616232
1533906415399467,37.6,0,10.186221,22.667202
1533906415403522,37.6,0,10.199056,22.716923
1533906415407577,37.6,0,10.204111,22.765417
1533906415411632,37.6,0,10.201665,22.812706
1533906415415687,37.6,0,10.19952,22.858812
1533906415419742,37.6,0,10.200185,22.90387
1533906415423797,37.6,0,10.200038,22.948272
1533906415427852,37.6,0,10.196969,22.992447
1533906415431907,37.6,0,10.196738,23.036823
1533906415435962,37.6,0,10.206396,23.081825
1533906415440017,37.6,0,10.21578,23.12767
1533906415444072,37.6,0,10.198135,23.174181
1533906415448127,37.6,0,10.139317,23.221134
1533906415452182,37.6,0,10.071259,23.268308
1533906415456237,37.6,0,10.03384,23.315483
1533906415460292,37.6,0,10.03409,23.362504
1533906415464347,37.6,0,10.052384,23.409323
1533906415468402,37.6,0,10.06833,23.455902
1533906415472457,37.6,0,10.061539,23.502201
1533906415476512,37.6,0,10.014469,23.548181
1533906415480567,37.6,0,9.944802,23.593765
1533906415484622,37.6,0,9.893933,23.638829
1533906415488677,37.6,0,9.884881,23.683244
1533906415492732,37.6,0,9.896643,23.726883
1533906415496787,37.6,0,9.904036,23.769622
1533906415500842,37.6,0,9.902569,23.811423
1533906415504897,37.6,0,9.899449,23.852345
1533906415508952,37.6,0,9.899026,23.892452
1533906415513007,37.6,0,9.89986,23.931809
1533906415517062,37.6,0,9.9001,23.970487
1533906415521117,37.6,0,9.899877,24.008704
1533906415525172,37.6,0,9.900229,24.046814
1533906415529227,37.6,0,9.901048,24.085174
1533906415533282,37.6,0,9.900364,24.124142
1533906415537337,37.6,0,9.897025,24.164047
1533906415541392,37.6,0,9.896101,24.204758
1533906415545447,37.6,0,9.904747,24.245794
1533906415549502,37.6,0,9.915859,24.286665
1533906415553557,37.6,0,9.902908,24.32688
1533906415557612,37.6,0,9.847306,24.366004
1533906415561667,37.6,0,9.777937,24.404224
1533906415565722,37.6,0,9.737623,24.442133
1533906415569777,37.6,0,9.736888,24.480328
1533906415573832,37.6,0,9.749851,24.519406
1533906415577887,37.6,0,9.754321,24.559867
1533906415581942,37.6,0,9.751633,24.601303
1533906415585997,37.6,0,9.749037,24.642819
1533906415590052,37.6,0,9.749115,24.683514
1533906415594107,37.6,0,9.75004,24.72249
1533906415598162,37.6,0,9.750308,24.759011
1533906415602217,37.6,0,9.750099,24.793546
1533906415606272,37.6,0,9.749926,24.827108
1533906415610327,37.6,0,9.74994,24.86071
1533906415614382,37.6,0,9.750006,24.895366
1533906415618437,37.6,0,9.750022,24.931906
1533906415622492,37.6,0,9.750006,24.970066
1533906415626547,37.6,0,9.749995,25.009181
1533906415630602,37.6,0,9.749996,25.048585
1533906415634657,37.6,0,9.750001,25.087612
1533906415638712,37.6,0,9.750001,25.125709
1533906415642767,37.6,0,9.75,25.162864
1533906415646822,37.6,0,9.750001,25.199228
1533906415650877,37.6,0,9.750001,25.234953
1533906415654932,37.6,0,9.749999,25.27019
1533906415658987,37.6,0,9.749994,25.304991
1533906415663042,37.6,0,9.749997,25.339014
1533906415667097,37.6,0,9.750015,25.371823
1533906415671152,37.6,0,9.750022,25.402981
1533906415675207,37.6,0,9.749978,25.432049
1533906415679262,37.6,0,9.749914,25.458905
1533906415683317,37.6,0,9.749973,25.484441
1533906415687372,37.6,0,9.750233,25.509749
1533906415691427,37.6,0,9.750298,25.535923
1533906415695482,37.6,0,9.749625,25.564056
1533906415699537,37.6,0,9.748779,25.595115
1533906415703592,37.6,0,9.749798,25.629726
1533906415707647,37.6,0,9.753476,25.668465
1533906415711702,37.6,0,9.753911,25.711903
1533906415715757,37.6,0,9.743745,25.760609
1533906415719812,37.6,0,9.73278,25.814296
1533906415723867,37.6,0,9.749828,25.870813
1533906415727922,37.6,0,9.811358,25.92776
1533906415731977,37.6,0,9.879872,25.982741
1533906415736032,37.6,0,9.906814,26.033368
1533906415740087,37.600001,0,9.896375,26.078224
1533906415744142,37.6,0,9.901807,26.117652
1533906415748197,37.599997,0,9.957436,26.152179
1533906415752252,37.599996,0,10.028309,26.182334
1533906415756307,37.600004,0,10.067594,26.208649
1533906415760362,37.600016,0,10.066789,26.231942
1533906415764417,37.600005,0,10.047127,26.253456
1533906415768472,37.599958,0,10.030445,26.274471
1533906415772527,37.599946,0,10.038101,26.296266
1533906415776582,37.600067,0,10.088081,26.320109
1533906415780637,37.600219,0,10.159232,26.346881
1533906415784692,37.600037,0,10.204869,26.37697
1533906415788747,37.599378,0,10.204473,26.41073
1533906415792802,37.599302,0,10.197113,26.44852
1533906415796857,37.60113,0,10.22546,26.490658
1533906415800912,37.603092,0,10.290775,26.536506
1533906415804967,37.600024,0,10.371975,26.584415
1533906415809022,37.590758,0,10.447548,26.632682
1533906415813077,37.590967,0,10.495593,26.679608
1533906415817132,37.618233,0,10.500199,26.723564
1533906415821187,37.643187,0,10.490345,26.764261
1533906415825242,37.593077,0,10.514587,26.8026
1533906415829297,37.432038,0,10.582843,26.83952
1533906415833352,37.25133,0,10.645154,26.875963
1533906415837407,37.161449,0,10.658011,26.912829
1533906415841462,37.169486,0,10.646947,26.950467
1533906415845517,37.203273,0,10.6621,26.988821
1533906415849572,37.211173,0,10.720268,27.027822
1533906415853627,37.202871,0,10.795136,27.067405
1533906415857682,37.197099,0,10.862295,27.10747
1533906415861737,37.197979,0,10.920612,27.147567
1533906415865792,37.200343,0,10.97604,27.18703
1533906415869847,37.200785,0,11.034178,27.22519
1533906415873902,37.200162,0,11.100248,27.261379
1533906415877957,37.199786,0,11.174073,27.295064
1533906415882012,37.199868,0,11.234202,27.326886
1533906415886067,37.200031,0,11.255677,27.358091
1533906415890122,37.200054,0,11.247884,27.389932
1533906415894177,37.200008,0,11.251481,27.423658
1533906415898232,37.199984,0,11.295585,27.460374
1533906415902287,37.199991,0,11.368061,27.500166
1533906415906342,37.200003,0,11.448421,27.542691
1533906415910397,37.200004,0,11.516485,27.587603
1533906415914452,37.2,0,11.552333,27.63456
1533906415918507,37.199999,0,11.550766,27.683155
1533906415922562,37.199999,0,11.545656,27.732648
1533906415926617,37.2,0,11.574161,27.782184
1533906415930672,37.2,0,11.637946,27.830905
1533906415934727,37.2,0,11.716154,27.877953
1533906415938782,37.2,0,11.789288,27.922633
1533906415942837,37.2,0,11.841634,27.964999
1533906415946892,37.2,0,11.860485,28.005312
1533906415950947,37.2,0,11.855747,28.043839
1533906415955002,37.2,0,11.849219,28.080843
1533906415959057,37.2,0,11.851274,28.116684
1533906415963112,37.2,0,11.851302,28.152083
1533906415967167,37.2,0,11.84017,28.187843
1533906415971222,37.2,0,11.835413,28.224768
1533906415975277,37.2,0,11.865792,28.263661
1533906415979332,37.2,0,11.932536,28.304938
1533906415983387,37.2,0,11.994776,28.347833
1533906415987442,37.2,0,12.016201,28.391354
1533906415991497,37.2,0,12.007717,28.434512
1533906415995552,37.2,0,11.996885,28.476316
1533906415999607,37.2,0,11.996351,28.516205
1533906416003662,37.2,0,11.999836,28.554703
1533906416007717,37.200001,0,12.001169,28.592506
1533906416011772,37.200001,0,12.000489,28.630307
1533906416015827,37.199999,0,11.999755,28.668799
1533906416019882,37.199996,0,11.999752,28.708219
1533906416023937,37.199998,0,12.000002,28.747862
1533906416027992,37.20001,0,12.000083,28.786905
1533906416032047,37.200015,0,12.00003,28.824526
1533906416036102,37.199988,0,11.999981,28.859911
1533906416040157,37.199944,0,11.999983,28.892913
1533906416044212,37.199977,0,12.000001,28.924558
1533906416048267,37.200146,0,12.000006,28.955988
1533906416052322,37.200204,0,12.000002,28.988346
1533906416056377,37.19978,0,11.999999,29.022764
1533906416060432,37.19919,0,11.999999,29.059823
1533906416064487,37.199765,0,12,29.099307
1533906416068542,37.202178,0,12,29.140943
1533906416072597,37.202712,0,12,29.184456
1533906416076652,37.196325,0,12,29.229561
1533906416080707,37.188626,0,12,29.275642
1533906416084762,37.198624,0,12,29.321691
1533906416088817,37.232835,0,12,29.366674
1533906416092872,37.235377,0,12,29.409556
1533906416096927,37.135739,0,12,29.449345
1533906416100982,36.952841,0,12,29.485973
1533906416105037,36.798823,0,12,29.520306
1533906416109092,36.757296,0,12,29.553251
1533906416113147,36.784807,0,12,29.585716
1533906416117202,36.809803,0,12,29.618579
1533906416121257,36.808546,0,12,29.652199
1533906416125312,36.799425,0,12,29.686499
1533906416129367,36.79696,0,12,29.721384
1533906416133422,36.799081,0,12,29.756763
1533906416137477,36.800742,0,12,29.792523
1533906416141532,36.800571,0,12,29.828312
1533906416145587,36.799929,0,12,29.863602
1533906416149642,36.799787,0,12,29.897864
1533906416153697,36.799948,0,12,29.930568
1533906416157752,36.800056,0,12,29.961282
1533906416161807,36.800038,0,12,29.990592
1533906416165862,36.799993,0,12,30.019687
1533906416169917,36.799985,0,12,30.049761
1533906416173972,36.799997,0,12,30.08201
1533906416178027,36.800004,0,12,30.117447
1533906416182082,36.800002,0,12,30.155576
1533906416186137,36.799999,0,12,30.195161
1533906416190192,36.799999,0,12,30.234958
1533906416194247,36.8,0,12,30.273725
1533906416198302,36.8,0,12,30.310462
1533906416202357,36.8,0,12,30.345786
1533906416206412,36.8,0,12,30.380974
1533906416210467,36.8,0,12,30.417306
1533906416214522,36.8,0,12,30.456058
1533906416218577,36.8,0,12,30.498184
1533906416222632,36.8,0,12,30.542887
1533906416226687,36.8,0,12,30.588784
1533906416230742,36.8,0,12,30.634495
1533906416234797,36.8,0,12,30.678637
1533906416238852,36.800001,0,12,30.720154
1533906416242907,36.800001,0,12,30.759424
1533906416246962,36.799998,0,12,30.797219
1533906416251017,36.799996,0,12,30.83431
1533906416255072,36.8,0,12,30.871468
1533906416259127,36.800013,0,12,30.90928
1533906416263182,36.800012,0,12,30.947671
1533906416267237,36.799974,0,12,30.986421
1533906416271292,36.799942,0,12,31.025309
1533906416275347,36.800014,0,12,31.064114
1533906416279402,36.800188,0,12,31.102692
1533906416283457,36.800148,0,12,31.141124
1533906416287512,36.799587,0,12,31.179531
1533906416291567,36.79919,0,12,31.218033
1533906416295622,36.800345,0,12,31.256752
1533906416299677,36.80274,0,12,31.295705
1533906416303732,36.801773,0,12,31.33466
1533906416307787,36.793572,0,12,31.373349
1533906416311842,36.788851,0,12,31.411504
1533906416315897,36.806892,0,12,31.448859
1533906416319952,36.839444,0,12,31.485373
1533906416324007,36.820462,0,12,31.521461
1533906416328062,36.690247,0,12,31.557592
1533906416332117,36.503902,0,12,31.594232
1533906416336172,36.37344,0,12,31.631844
1533906416340227,36.352039,0,12,31.670503
1533906416344282,36.391363,0,12,31.709641
1533906416348337,36.434847,0,12,31.748634
1533906416352392,36.437645,0,12,31.786856
1533906416356447,36.360561,0,12,31.823697
1533906416360502,36.202789,0,12,31.859216
1533906416364557,36.018303,0,12,31.894399
1533906416368612,35.8543,0,12,31.930296
1533906416372667,35.697903,0,12,31.967962
1533906416376722,35.517283,0,12,32.008408
1533906416380777,35.328077,0,12,32.051474
1533906416384832,35.202445,0,12,32.095645
1533906416388887,35.188254,0,11.999999,32.139332
1533906416392942,35.210034,0,11.999999,32.180943
1533906416396997,35.161046,0,12.000004,32.218955
1533906416401052,35.008094,0,12.000006,32.253255
1533906416405107,34.791783,0,11.999995,32.2851
1533906416409162,34.565436,0,11.999979,32.315802
1533906416413217,34.416514,0,11.999992,32.346675
1533906416417272,34.429316,0,12.000056,32.378967
1533906416421327,34.501135,0,12.000076,32.412882
1533906416425382,34.371534,0,11.999913,32.447778
1533906416429437,33.905174,0,11.999696,32.482988
1533906416433492,33.357465,0,11.99993,32.517848
1533906416437547,33.032861,0,12.000846,32.551759
1533906416441602,32.915623,0,12.001006,32.584991
1533906416445657,32.762647,0,11.998539,32.618403
1533906416449712,32.437943,0,11.995693,32.652868
1533906416453767,32.083483,0,11.999627,32.689257
1533906416457822,31.863377,0,12.01253,32.728305
1533906416461877,31.735747,0,12.013075,32.769425
1533906416465932,31.539278,0,11.974864,32.811284
1533906416469987,31.206825,0,11.905929,32.852541
1533906416474042,30.864464,0,11.848719,32.891856
1533906416478097,30.641561,0,11.833949,32.928075
1533906416482152,30.504648,0,11.844553,32.961515
1533906416486207,30.341341,0,11.853759,32.993186
1533906416490262,30.072739,0,11.853163,33.024099
1533906416494317,29.677238,0,11.849744,33.055266
1533906416498372,29.157786,0,11.848865,33.087522
1533906416502427,28.642215,0,11.849676,33.120589
1533906416506482,28.305294,0,11.850284,33.153756
1533906416510537,28.165535,0,11.85021,33.186309
1533906416514592,28.022355,0,11.84997,33.217539
1533906416518647,27.711083,0,11.84992,33.246931
1533906416522702,27.347976,0,11.849982,33.274997
1533906416526757,27.138317,0,11.850021,33.302571
1533906416530812,27.132443,0,11.850014,33.330489
1533906416534867,27.198543,0,11.849997,33.359586
1533906416538922,27.222068,0,11.849994,33.390464
1533906416542977,27.20858,0,11.849999,33.422752
1533906416547032,27.195151,0,11.850002,33.455824
1533906416551087,27.195423,0,11.850001,33.489055
1533906416555142,27.200152,0,11.85,33.521819
1533906416559197,27.201575,0,11.85,33.553644
1533906416563252,27.200526,0,11.85,33.584579
1533906416567307,27.19963,0,11.85,33.614779
1533906416571362,27.199694,0,11.85,33.644402
1533906416575417,27.200028,0,11.85,33.673605
1533906416579472,27.200112,0,11.85,33.702506
1533906416583527,27.200031,0,11.85,33.731116
1533906416587582,27.199973,0,11.85,33.759427
1533906416591637,27.199981,0,11.85,33.78743
1533906416595692,27.200002,0,11.85,33.815117
1533906416599747,27.200004,0,11.85,33.842454
1533906416603802,27.199999,0,11.85,33.869344
1533906416607857,27.200007,0,11.85,33.895682
1533906416611912,27.200014,0,11.85,33.921363
1533906416615967,27.19999,0,11.85,33.946284
1533906416620022,27.199945,0,11.85,33.970506
1533906416624077,27.199973,0,11.85,33.994413
1533906416628132,27.200142,0,11.849999,34.018419
1533906416632187,27.200211,0,11.849999,34.042944
1533906416636242,27.199804,0,11.850003,34.0684
1533906416640297,27.199195,0,11.850006,34.095029
1533906416644352,27.199718,0,11.849998,34.122791
1533906416648407,27.202133,0,11.849981,34.151625
1533906416652462,27.202806,0,11.849985,34.181468
1533906416656517,27.196591,0,11.850043,34.212252
1533906416660572,27.18855,0,11.850082,34.243659
1533906416664627,27.197674,0,11.849961,34.275039
1533906416668682,27.23201,0,11.849718,34.305723
1533906416672737,27.237072,0,11.849827,34.335039
1533906416676792,27.140878,0,11.850671,34.36234
1533906416680847,26.957901,0,11.851125,34.387622
1533906416684902,26.801757,0,11.849224,34.411591
1533906416688957,26.759882,0,11.845938,34.434989
1533906416693012,26.786461,0,11.848043,34.45856
1533906416697067,26.803372,0,11.860231,34.48302
1533906416701122,26.793901,0,11.865204,34.508578
1533906416705177,26.80147,0,11.835522,34.534962
1533906416709232,26.843559,0,11.769287,34.561887
1533906416713287,26.839419,0,11.706537,34.589063
1533906416717342,26.691951,0,11.683948,34.61621
1533906416721397,26.380755,0,11.691912,34.643141
1533906416725452,25.94691,0,11.702952,34.669743
1533906416729507,25.443549,0,11.70372,34.695907
1533906416733562,24.953479,0,11.700259,34.721521
1533906416737617,24.557475,0,11.698823,34.746492
1533906416741672,24.244559,0,11.699467,34.77093
1533906416745727,23.941449,0,11.700264,34.795074
1533906416749782,23.607882,0,11.700336,34.819169
1533906416753837,23.283308,0,11.700007,34.843456
1533906416757892,23.017233,0,11.69967,34.868106
1533906416761947,22.846821,0,11.699719,34.892616
1533906416766002,22.801732,0,11.700495,34.916121
1533906416770057,22.847868,0,11.701184,34.937752
1533906416774112,22.828639,0,11.699863,34.95664
1533906416778167,22.601398,0,11.696374,34.97214
1533906416782222,22.237516,0,11.696849,34.985246
1533906416786277,21.906438,0,11.70761,34.997688
1533906416790332,21.703886,0,11.716206,35.011198
1533906416794387,21.607271,0,11.6951,35.02751
1533906416798442,21.582852,0,11.633076,35.047998
1533906416802497,21.593203,0,11.566263,35.071899
1533906416806552,21.600143,0,11.535685,35.097655
1533906416810607,21.59307,0,11.540365,35.123706
1533906416814662,21.598259,0,11.551101,35.148491
1533906416818717,21.630746,0,11.550268,35.170663
1533906416822772,21.635875,0,11.548596,35.189906
1533906416826827,21.540147,0,11.55814,35.206215
1533906416830882,21.357786,0,11.564587,35.219586
1533906416834937,21.201177,0,11.539021,35.230015
1533906416838992,21.156965,0,11.475053,35.237764
1533906416843047,21.183829,0,11.409993,35.244152
1533906416847102,21.209615,0,11.38108,35.250764
1533906416851157,21.208791,0,11.386618,35.259182
1533906416855212,21.199585,0,11.406772,35.270991
1533906416859267,21.196932,0,11.42067,35.287073
1533906416863322,21.199014,0,11.40592,35.306054
1533906416867377,21.200733,0,11.347508,35.326103
1533906416871432,21.200592,0,11.277316,35.345388
1533906416875487,21.199941,0,11.244244,35.362081
1533906416879542,21.199784,0,11.253607,35.375101
1533906416883597,21.199943,0,11.252265,35.385367
1533906416887652,21.200055,0,11.198118,35.394124
1533906416891707,21.200039,0,11.125936,35.40262
1533906416895762,21.199994,0,11.093021,35.412098
1533906416899817,21.199985,0,11.103354,35.423256
1533906416903872,21.199997,0,11.100312,35.435596
1533906416907927,21.200004,0,11.043351,35.448462
1533906416911982,21.200003,0,10.971814,35.461199
1533906416916037,21.199999,0,10.94278,35.473155
1533906416920092,21.199999,0,10.95415,35.484189
1533906416924147,21.2,0,10.948144,35.495083
1533906416928202,21.2,0,10.8884,35.506716
1533906416932257,21.2,0,10.818049,35.51997
1533906416936312,21.2,0,10.792886,35.53571
1533906416940367,21.2,0,10.804949,35.553956
1533906416944422,21.2,0,10.795751,35.573448
1533906416948477,21.2,0,10.733475,35.592818
1533906416952532,21.2,0,10.664431,35.6107
1533906416956587,21.2,0,10.64277,35.625754
1533906416960642,21.2,0,10.655002,35.637675
